OrderDetailID,OrderID,Product_ID,Quantity,CustomerID,EmployeeID,OrderDate,ShipperID,Product_Name,SupplierID,CategoryID,ProductDescription,ProductPrice,CategoryName,Description,CustomerName,ContactName,Address,City,PostalCode,Country,ShipperName,Phone
315,10366,65,5,29,8,1996-11-28,2,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Galería del gastrónomo,Eduardo Saavedra,"Rambla de Cataluña, 23",Barcelona,8022,Spain,United Package,(503) 555-3199
316,10366,77,5,29,8,1996-11-28,2,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Galería del gastrónomo,Eduardo Saavedra,"Rambla de Cataluña, 23",Barcelona,8022,Spain,United Package,(503) 555-3199
317,10367,34,36,83,7,1996-11-28,3,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Vaffeljernet,Palle Ibsen,Smagsløget 45,Århus,8200,Denmark,Federal Shipping,(503) 555-9931
318,10367,54,18,83,7,1996-11-28,3,Tourtière,25,6,16 pies,7.45,Meat/Poultry,Prepared meats,Vaffeljernet,Palle Ibsen,Smagsløget 45,Århus,8200,Denmark,Federal Shipping,(503) 555-9931
319,10367,65,15,83,7,1996-11-28,3,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Vaffeljernet,Palle Ibsen,Smagsløget 45,Århus,8200,Denmark,Federal Shipping,(503) 555-9931
320,10367,77,7,83,7,1996-11-28,3,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Vaffeljernet,Palle Ibsen,Smagsløget 45,Århus,8200,Denmark,Federal Shipping,(503) 555-9931
321,10368,21,5,20,2,1996-11-29,2,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,Confections,"Desserts, candies, and sweet breads",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,United Package,(503) 555-3199
322,10368,28,13,20,2,1996-11-29,2,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,Produce,Dried fruit and bean curd,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,United Package,(503) 555-3199
323,10368,57,25,20,2,1996-11-29,2,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,Grains/Cereals,"Breads, crackers, pasta, and cereal",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,United Package,(503) 555-3199
324,10368,64,35,20,2,1996-11-29,2,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,Grains/Cereals,"Breads, crackers, pasta, and cereal",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,United Package,(503) 555-3199
325,10369,29,20,75,8,1996-12-02,2,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,Meat/Poultry,Prepared meats,Split Rail Beer & Ale,Art Braunschweiger,P.O. Box 555,Lander,82520,USA,United Package,(503) 555-3199
326,10369,56,18,75,8,1996-12-02,2,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Split Rail Beer & Ale,Art Braunschweiger,P.O. Box 555,Lander,82520,USA,United Package,(503) 555-3199
327,10370,1,15,14,6,1996-12-03,2,Chais,1,1,10 boxes x 20 bags,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chop-suey Chinese,Yang Wang,Hauptstr. 29,Bern,3012,Switzerland,United Package,(503) 555-3199
328,10370,64,30,14,6,1996-12-03,2,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,Grains/Cereals,"Breads, crackers, pasta, and cereal",Chop-suey Chinese,Yang Wang,Hauptstr. 29,Bern,3012,Switzerland,United Package,(503) 555-3199
329,10370,74,20,14,6,1996-12-03,2,Longlife Tofu,4,7,5 kg pkg.,10.0,Produce,Dried fruit and bean curd,Chop-suey Chinese,Yang Wang,Hauptstr. 29,Bern,3012,Switzerland,United Package,(503) 555-3199
330,10371,36,6,41,1,1996-12-03,1,Inlagd Sill,17,8,24 - 250 g jars,19.0,Seafood,Seaweed and fish,La maison d'Asie,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,Speedy Express,(503) 555-9831
331,10372,20,12,62,5,1996-12-04,2,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,Confections,"Desserts, candies, and sweet breads",Queen Cozinha,Lúcia Carvalho,"Alameda dos Canàrios, 891",São Paulo,05487-020,Brazil,United Package,(503) 555-3199
332,10372,38,40,62,5,1996-12-04,2,Côte de Blaye,18,1,12 - 75 cl bottles,263.5,Beverages,"Soft drinks, coffees, teas, beers, and ales",Queen Cozinha,Lúcia Carvalho,"Alameda dos Canàrios, 891",São Paulo,05487-020,Brazil,United Package,(503) 555-3199
333,10372,60,70,62,5,1996-12-04,2,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,Dairy Products,Cheeses,Queen Cozinha,Lúcia Carvalho,"Alameda dos Canàrios, 891",São Paulo,05487-020,Brazil,United Package,(503) 555-3199
334,10372,72,42,62,5,1996-12-04,2,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,Queen Cozinha,Lúcia Carvalho,"Alameda dos Canàrios, 891",São Paulo,05487-020,Brazil,United Package,(503) 555-3199
335,10373,58,80,37,4,1996-12-05,3,Escargots de Bourgogne,27,8,24 pieces,13.25,Seafood,Seaweed and fish,Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Federal Shipping,(503) 555-9931
336,10373,71,50,37,4,1996-12-05,3,Fløtemysost,15,4,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Federal Shipping,(503) 555-9931
337,10374,31,30,91,1,1996-12-05,3,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Wolski,Zbyszek,ul. Filtrowa 68,Walla,01-012,Poland,Federal Shipping,(503) 555-9931
338,10374,58,15,91,1,1996-12-05,3,Escargots de Bourgogne,27,8,24 pieces,13.25,Seafood,Seaweed and fish,Wolski,Zbyszek,ul. Filtrowa 68,Walla,01-012,Poland,Federal Shipping,(503) 555-9931
339,10375,14,15,36,3,1996-12-06,2,Tofu,6,7,40 - 100 g pkgs.,23.25,Produce,Dried fruit and bean curd,Hungry Coyote Import Store,Yoshi Latimer,City Center Plaza 516 Main St.,Elgin,97827,USA,United Package,(503) 555-3199
340,10375,54,10,36,3,1996-12-06,2,Tourtière,25,6,16 pies,7.45,Meat/Poultry,Prepared meats,Hungry Coyote Import Store,Yoshi Latimer,City Center Plaza 516 Main St.,Elgin,97827,USA,United Package,(503) 555-3199
341,10376,31,42,51,1,1996-12-09,2,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Mère Paillarde,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,United Package,(503) 555-3199
342,10377,28,20,72,1,1996-12-09,3,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,Produce,Dried fruit and bean curd,Seven Seas Imports,Hari Kumar,90 Wadhurst Rd.,London,OX15 4NB,UK,Federal Shipping,(503) 555-9931
343,10377,39,20,72,1,1996-12-09,3,Chartreuse verte,18,1,750 cc per bottle,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Seven Seas Imports,Hari Kumar,90 Wadhurst Rd.,London,OX15 4NB,UK,Federal Shipping,(503) 555-9931
344,10378,71,6,24,5,1996-12-10,3,Fløtemysost,15,4,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Folk och fä HB,Maria Larsson,Åkergatan 24,Bräcke,S-844 67,Sweden,Federal Shipping,(503) 555-9931
345,10379,41,8,61,2,1996-12-11,1,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,Seafood,Seaweed and fish,Que Delícia,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,Speedy Express,(503) 555-9831
346,10379,63,16,61,2,1996-12-11,1,Vegie-spread,7,2,15 - 625 g jars,43.9,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Que Delícia,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,Speedy Express,(503) 555-9831
347,10379,65,20,61,2,1996-12-11,1,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Que Delícia,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,Speedy Express,(503) 555-9831
348,10380,30,18,37,8,1996-12-12,3,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,Seafood,Seaweed and fish,Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Federal Shipping,(503) 555-9931
349,10380,53,20,37,8,1996-12-12,3,Perth Pasties,24,6,48 pieces,32.8,Meat/Poultry,Prepared meats,Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Federal Shipping,(503) 555-9931
350,10380,60,6,37,8,1996-12-12,3,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,Dairy Products,Cheeses,Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Federal Shipping,(503) 555-9931
351,10380,70,30,37,8,1996-12-12,3,Outback Lager,7,1,24 - 355 ml bottles,15.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Federal Shipping,(503) 555-9931
352,10381,74,14,46,3,1996-12-12,3,Longlife Tofu,4,7,5 kg pkg.,10.0,Produce,Dried fruit and bean curd,LILA-Supermercado,Carlos González,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,Federal Shipping,(503) 555-9931
353,10382,5,32,20,4,1996-12-13,1,Chef Anton's Gumbo Mix,2,2,36 boxes,21.35,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
354,10382,18,9,20,4,1996-12-13,1,Carnarvon Tigers,7,8,16 kg pkg.,62.5,Seafood,Seaweed and fish,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
355,10382,29,14,20,4,1996-12-13,1,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,Meat/Poultry,Prepared meats,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
356,10382,33,60,20,4,1996-12-13,1,Geitost,15,4,500 g,2.5,Dairy Products,Cheeses,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
357,10382,74,50,20,4,1996-12-13,1,Longlife Tofu,4,7,5 kg pkg.,10.0,Produce,Dried fruit and bean curd,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
358,10383,13,20,4,8,1996-12-16,3,Konbu,6,8,2 kg box,6.0,Seafood,Seaweed and fish,Around the Horn,Thomas Hardy,120 Hanover Sq.,London,WA1 1DP,UK,Federal Shipping,(503) 555-9931
359,10383,50,15,4,8,1996-12-16,3,Valkoinen suklaa,23,3,12 - 100 g bars,16.25,Confections,"Desserts, candies, and sweet breads",Around the Horn,Thomas Hardy,120 Hanover Sq.,London,WA1 1DP,UK,Federal Shipping,(503) 555-9931
360,10383,56,20,4,8,1996-12-16,3,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Around the Horn,Thomas Hardy,120 Hanover Sq.,London,WA1 1DP,UK,Federal Shipping,(503) 555-9931
361,10384,20,28,5,3,1996-12-16,3,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,Confections,"Desserts, candies, and sweet breads",Berglunds snabbköp,Christina Berglund,Berguvsvägen 8,Luleå,S-958 22,Sweden,Federal Shipping,(503) 555-9931
362,10384,60,15,5,3,1996-12-16,3,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,Dairy Products,Cheeses,Berglunds snabbköp,Christina Berglund,Berguvsvägen 8,Luleå,S-958 22,Sweden,Federal Shipping,(503) 555-9931
363,10385,7,10,75,1,1996-12-17,2,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,Produce,Dried fruit and bean curd,Split Rail Beer & Ale,Art Braunschweiger,P.O. Box 555,Lander,82520,USA,United Package,(503) 555-3199
364,10385,60,20,75,1,1996-12-17,2,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,Dairy Products,Cheeses,Split Rail Beer & Ale,Art Braunschweiger,P.O. Box 555,Lander,82520,USA,United Package,(503) 555-3199
365,10385,68,8,75,1,1996-12-17,2,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,Confections,"Desserts, candies, and sweet breads",Split Rail Beer & Ale,Art Braunschweiger,P.O. Box 555,Lander,82520,USA,United Package,(503) 555-3199
366,10386,24,15,21,9,1996-12-18,3,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,Beverages,"Soft drinks, coffees, teas, beers, and ales",Familia Arquibaldo,Aria Cruz,"Rua Orós, 92",São Paulo,05442-030,Brazil,Federal Shipping,(503) 555-9931
367,10386,34,10,21,9,1996-12-18,3,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Familia Arquibaldo,Aria Cruz,"Rua Orós, 92",São Paulo,05442-030,Brazil,Federal Shipping,(503) 555-9931
368,10387,24,15,70,1,1996-12-18,2,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,Beverages,"Soft drinks, coffees, teas, beers, and ales",Santé Gourmet,Jonas Bergulfsen,Erling Skakkes gate 78,Stavern,4110,Norway,United Package,(503) 555-3199
369,10387,28,6,70,1,1996-12-18,2,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,Produce,Dried fruit and bean curd,Santé Gourmet,Jonas Bergulfsen,Erling Skakkes gate 78,Stavern,4110,Norway,United Package,(503) 555-3199
370,10387,59,12,70,1,1996-12-18,2,Raclette Courdavault,28,4,5 kg pkg.,55.0,Dairy Products,Cheeses,Santé Gourmet,Jonas Bergulfsen,Erling Skakkes gate 78,Stavern,4110,Norway,United Package,(503) 555-3199
371,10387,71,15,70,1,1996-12-18,2,Fløtemysost,15,4,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Santé Gourmet,Jonas Bergulfsen,Erling Skakkes gate 78,Stavern,4110,Norway,United Package,(503) 555-3199
372,10388,45,15,72,2,1996-12-19,1,Røgede sild,21,8,1k pkg.,9.5,Seafood,Seaweed and fish,Seven Seas Imports,Hari Kumar,90 Wadhurst Rd.,London,OX15 4NB,UK,Speedy Express,(503) 555-9831
373,10388,52,20,72,2,1996-12-19,1,Filo Mix,24,5,16 - 2 kg boxes,7.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Seven Seas Imports,Hari Kumar,90 Wadhurst Rd.,London,OX15 4NB,UK,Speedy Express,(503) 555-9831
374,10388,53,40,72,2,1996-12-19,1,Perth Pasties,24,6,48 pieces,32.8,Meat/Poultry,Prepared meats,Seven Seas Imports,Hari Kumar,90 Wadhurst Rd.,London,OX15 4NB,UK,Speedy Express,(503) 555-9831
375,10389,10,16,10,4,1996-12-20,2,Ikura,4,8,12 - 200 ml jars,31.0,Seafood,Seaweed and fish,Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,United Package,(503) 555-3199
376,10389,55,15,10,4,1996-12-20,2,Pâté chinois,25,6,24 boxes x 2 pies,24.0,Meat/Poultry,Prepared meats,Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,United Package,(503) 555-3199
377,10389,62,20,10,4,1996-12-20,2,Tarte au sucre,29,3,48 pies,49.3,Confections,"Desserts, candies, and sweet breads",Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,United Package,(503) 555-3199
378,10389,70,30,10,4,1996-12-20,2,Outback Lager,7,1,24 - 355 ml bottles,15.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,United Package,(503) 555-3199
379,10390,31,60,20,6,1996-12-23,1,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
380,10390,35,40,20,6,1996-12-23,1,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
381,10390,46,45,20,6,1996-12-23,1,Spegesild,21,8,4 - 450 g glasses,12.0,Seafood,Seaweed and fish,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
382,10390,72,24,20,6,1996-12-23,1,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
383,10391,13,18,17,3,1996-12-23,3,Konbu,6,8,2 kg box,6.0,Seafood,Seaweed and fish,Drachenblut Delikatessend,Sven Ottlieb,Walserweg 21,Aachen,52066,Germany,Federal Shipping,(503) 555-9931
384,10392,69,50,59,2,1996-12-24,3,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,Dairy Products,Cheeses,Piccolo und mehr,Georg Pipps,Geislweg 14,Salzburg,5020,Austria,Federal Shipping,(503) 555-9931
385,10393,2,25,71,1,1996-12-25,3,Chang,1,1,24 - 12 oz bottles,19.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,Federal Shipping,(503) 555-9931
386,10393,14,42,71,1,1996-12-25,3,Tofu,6,7,40 - 100 g pkgs.,23.25,Produce,Dried fruit and bean curd,Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,Federal Shipping,(503) 555-9931
387,10393,25,7,71,1,1996-12-25,3,NuNuCa Nuß-Nougat-Creme,11,3,20 - 450 g glasses,14.0,Confections,"Desserts, candies, and sweet breads",Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,Federal Shipping,(503) 555-9931
388,10393,26,70,71,1,1996-12-25,3,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,Confections,"Desserts, candies, and sweet breads",Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,Federal Shipping,(503) 555-9931
389,10393,31,32,71,1,1996-12-25,3,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,Federal Shipping,(503) 555-9931
390,10394,13,10,36,1,1996-12-25,3,Konbu,6,8,2 kg box,6.0,Seafood,Seaweed and fish,Hungry Coyote Import Store,Yoshi Latimer,City Center Plaza 516 Main St.,Elgin,97827,USA,Federal Shipping,(503) 555-9931
391,10394,62,10,36,1,1996-12-25,3,Tarte au sucre,29,3,48 pies,49.3,Confections,"Desserts, candies, and sweet breads",Hungry Coyote Import Store,Yoshi Latimer,City Center Plaza 516 Main St.,Elgin,97827,USA,Federal Shipping,(503) 555-9931
392,10395,46,28,35,6,1996-12-26,1,Spegesild,21,8,4 - 450 g glasses,12.0,Seafood,Seaweed and fish,HILARIÓN-Abastos,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,Speedy Express,(503) 555-9831
393,10395,53,70,35,6,1996-12-26,1,Perth Pasties,24,6,48 pieces,32.8,Meat/Poultry,Prepared meats,HILARIÓN-Abastos,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,Speedy Express,(503) 555-9831
394,10395,69,8,35,6,1996-12-26,1,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,Dairy Products,Cheeses,HILARIÓN-Abastos,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,Speedy Express,(503) 555-9831
395,10396,23,40,25,1,1996-12-27,3,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Frankenversand,Peter Franken,Berliner Platz 43,München,80805,Germany,Federal Shipping,(503) 555-9931
396,10396,71,60,25,1,1996-12-27,3,Fløtemysost,15,4,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Frankenversand,Peter Franken,Berliner Platz 43,München,80805,Germany,Federal Shipping,(503) 555-9931
397,10396,72,21,25,1,1996-12-27,3,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,Frankenversand,Peter Franken,Berliner Platz 43,München,80805,Germany,Federal Shipping,(503) 555-9931
398,10397,21,10,60,5,1996-12-27,1,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,Confections,"Desserts, candies, and sweet breads",Princesa Isabel Vinhoss,Isabel de Castro,Estrada da saúde n. 58,Lisboa,1756,Portugal,Speedy Express,(503) 555-9831
399,10397,51,18,60,5,1996-12-27,1,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,Produce,Dried fruit and bean curd,Princesa Isabel Vinhoss,Isabel de Castro,Estrada da saúde n. 58,Lisboa,1756,Portugal,Speedy Express,(503) 555-9831
400,10398,35,30,71,2,1996-12-30,3,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,Federal Shipping,(503) 555-9931
401,10398,55,120,71,2,1996-12-30,3,Pâté chinois,25,6,24 boxes x 2 pies,24.0,Meat/Poultry,Prepared meats,Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,Federal Shipping,(503) 555-9931
402,10399,68,60,83,8,1996-12-31,3,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,Confections,"Desserts, candies, and sweet breads",Vaffeljernet,Palle Ibsen,Smagsløget 45,Århus,8200,Denmark,Federal Shipping,(503) 555-9931
403,10399,71,30,83,8,1996-12-31,3,Fløtemysost,15,4,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Vaffeljernet,Palle Ibsen,Smagsløget 45,Århus,8200,Denmark,Federal Shipping,(503) 555-9931
404,10399,76,35,83,8,1996-12-31,3,Lakkalikööri,23,1,500 ml,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Vaffeljernet,Palle Ibsen,Smagsløget 45,Århus,8200,Denmark,Federal Shipping,(503) 555-9931
405,10399,77,14,83,8,1996-12-31,3,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Vaffeljernet,Palle Ibsen,Smagsløget 45,Århus,8200,Denmark,Federal Shipping,(503) 555-9931
406,10400,29,21,19,1,1997-01-01,3,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,Meat/Poultry,Prepared meats,Eastern Connection,Ann Devon,35 King George,London,WX3 6FW,UK,Federal Shipping,(503) 555-9931
407,10400,35,35,19,1,1997-01-01,3,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Eastern Connection,Ann Devon,35 King George,London,WX3 6FW,UK,Federal Shipping,(503) 555-9931
408,10400,49,30,19,1,1997-01-01,3,Maxilaku,23,3,24 - 50 g pkgs.,20.0,Confections,"Desserts, candies, and sweet breads",Eastern Connection,Ann Devon,35 King George,London,WX3 6FW,UK,Federal Shipping,(503) 555-9931
409,10401,30,18,65,1,1997-01-01,1,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,Seafood,Seaweed and fish,Rattlesnake Canyon Grocery,Paula Wilson,2817 Milton Dr.,Albuquerque,87110,USA,Speedy Express,(503) 555-9831
410,10401,56,70,65,1,1997-01-01,1,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Rattlesnake Canyon Grocery,Paula Wilson,2817 Milton Dr.,Albuquerque,87110,USA,Speedy Express,(503) 555-9831
411,10401,65,20,65,1,1997-01-01,1,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Rattlesnake Canyon Grocery,Paula Wilson,2817 Milton Dr.,Albuquerque,87110,USA,Speedy Express,(503) 555-9831
412,10401,71,60,65,1,1997-01-01,1,Fløtemysost,15,4,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Rattlesnake Canyon Grocery,Paula Wilson,2817 Milton Dr.,Albuquerque,87110,USA,Speedy Express,(503) 555-9831
413,10402,23,60,20,8,1997-01-02,2,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,United Package,(503) 555-3199
414,10402,63,65,20,8,1997-01-02,2,Vegie-spread,7,2,15 - 625 g jars,43.9,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,United Package,(503) 555-3199
415,10403,16,21,20,4,1997-01-03,3,Pavlova,7,3,32 - 500 g boxes,17.45,Confections,"Desserts, candies, and sweet breads",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Federal Shipping,(503) 555-9931
416,10403,48,70,20,4,1997-01-03,3,Chocolade,22,3,10 pkgs.,12.75,Confections,"Desserts, candies, and sweet breads",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Federal Shipping,(503) 555-9931
417,10404,26,30,49,2,1997-01-03,1,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,Confections,"Desserts, candies, and sweet breads",Magazzini Alimentari Riuniti,Giovanni Rovelli,Via Ludovico il Moro 22,Bergamo,24100,Italy,Speedy Express,(503) 555-9831
418,10404,42,40,49,2,1997-01-03,1,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Magazzini Alimentari Riuniti,Giovanni Rovelli,Via Ludovico il Moro 22,Bergamo,24100,Italy,Speedy Express,(503) 555-9831
419,10404,49,30,49,2,1997-01-03,1,Maxilaku,23,3,24 - 50 g pkgs.,20.0,Confections,"Desserts, candies, and sweet breads",Magazzini Alimentari Riuniti,Giovanni Rovelli,Via Ludovico il Moro 22,Bergamo,24100,Italy,Speedy Express,(503) 555-9831
420,10405,3,50,47,1,1997-01-06,1,Aniseed Syrup,1,2,12 - 550 ml bottles,10.0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",LINO-Delicateses,Felipe Izquierdo,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,Speedy Express,(503) 555-9831
